source,target,weight
A,AVB,-0.5040565678185279
A,CRL,0.5857357933289564
A,DHR,0.6919379329348733
A,EIX,-0.4355201605199392
A,EQR,-0.4622127007533104
A,ESS,-0.4374751822021193
A,IQV,0.6139877084904272
A,LH,0.41858114742396796
A,MTD,0.4674704657865368
A,NDSN,0.4735950441427089
A,RVTY,0.5744211921725125
A,STE,0.4201114351006856
A,TECH,0.5014503938245992
A,TMO,0.5780877870739878
A,UDR,-0.40926565098224493
A,WST,0.646679899299383
A,ZTS,0.42252708327036415
AAPL,APTV,-0.43150943153634264
AAPL,AVY,-0.43878887137908773
AAPL,AXP,-0.44886877288525223
AAPL,BG,-0.44823906161516924
AAPL,CI,-0.47153730956603745
AAPL,CINF,-0.49001789030638043
AAPL,COR,-0.4539034740325807
AAPL,DD,-0.4642050457131993
AAPL,DOV,-0.4837386686215394
AAPL,DVA,-0.4311023936103882
AAPL,ETN,-0.4540539947620066
AAPL,F,-0.45240670365467106
AAPL,FTV,-0.4495585580760232
AAPL,GD,-0.46387673394215806
AAPL,GE,-0.4635574103619713
AAPL,GPC,-0.42528091945608204
AAPL,HAL,-0.4185785899317818
AAPL,HON,-0.4248544416083868
AAPL,IDXX,0.4744934544059296
AAPL,IVZ,-0.4072804190745428
AAPL,KO,-0.5180318128335687
AAPL,L,-0.4478010691466252
AAPL,LHX,-0.5186205142638717
AAPL,LKQ,-0.42578538430282764
AAPL,LMT,-0.4862257932353681
AAPL,LYB,-0.48822133940838364
AAPL,MDT,-0.41562633223636775
AAPL,MMM,-0.4394848338857758
AAPL,NUE,-0.43498360354144894
AAPL,NWS,-0.41758128034281106
AAPL,NWSA,-0.43476172528320955
AAPL,PAYX,-0.44964815234983624
AAPL,PKG,-0.43503285610392445
AAPL,PRU,-0.42197513726797764
AAPL,PSX,-0.45850477183714144
AAPL,REG,-0.4442397535814565
AAPL,RTX,-0.4611334108723945
AAPL,SLB,-0.4341100592654868
AAPL,SYF,-0.41462751782143487
AAPL,SYK,-0.44169669816392315
AAPL,SYY,-0.422527097943337
AAPL,TJX,-0.40084861328323745
AAPL,UHS,-0.46640875137994314
AAPL,V,-0.45350358405398083
AAPL,WFC,-0.438055530188038
AAPL,WRB,-0.408970900394525
AAPL,ZBH,-0.4517830150623937
ABBV,AMGN,0.406104362417683
ABBV,BMY,0.4059581728218443
ABBV,COR,0.40892059395892205
ABBV,GILD,0.4059377349198604
ABBV,JNJ,0.5079735923859234
ABBV,MDT,0.4026384986373588
ABBV,MRK,0.4522741693961612
ABBV,REGN,0.4583761532132604
ABBV,STE,0.4977444745388296
ABBV,VRTX,0.42047961473111317
ABBV,WST,0.40963707983919817
ABT,BSX,0.4414725707102675
ABT,EW,0.5465206466274586
ABT,MDT,0.42815058704523706
ABT,STE,0.4718217912130315
ABT,SYK,0.46309091318235895
ACGL,ADBE,-0.46137301011318077
ACGL,ADM,0.6430582891692141
ACGL,ADSK,-0.4746532529392713
ACGL,AFL,0.6356079727787685
ACGL,AIG,0.7163294915133124
ACGL,AIZ,0.43302300553928835
ACGL,ALL,0.4779086170418267
ACGL,AMP,0.5892261488524281
ACGL,AMZN,-0.5009687832304951
ACGL,AXP,0.6991580489368182
ACGL,BA,0.4522018710971558
ACGL,BAC,0.5794189945576188
ACGL,BEN,0.4924335901644057
ACGL,BG,0.49264772160681525
ACGL,BK,0.40273306405187986
ACGL,BKNG,0.4144819705305447
ACGL,BRK-B,0.5645280627370136
ACGL,BSX,0.5024176907539554
ACGL,BXP,0.4768217089174581
ACGL,C,0.6231301312656345
ACGL,CB,0.6741211495298143
ACGL,CBRE,0.48672238608197976
ACGL,CCL,0.5767599743783792
ACGL,CDNS,-0.46429539886580906
ACGL,CFG,0.7002069236609957
ACGL,CI,0.4747507186497457
ACGL,CINF,0.5741171990310692
ACGL,COF,0.6419957608909179
ACGL,CTAS,0.460588118773404
ACGL,CVS,0.4755633632397009
ACGL,CVX,0.4277854172989278
ACGL,DAL,0.5325749119290448
ACGL,DD,0.4617236957666538
ACGL,DOV,0.45270049619070196
ACGL,DRI,0.4217654761472976
ACGL,DVN,0.4059096309931232
ACGL,EA,-0.4238651047630953
ACGL,EG,0.7213153479042886
ACGL,EMR,0.4869783746235853
ACGL,EQIX,-0.43594224675084253
ACGL,ETN,0.4161445107408576
ACGL,F,0.52829789607435
ACGL,FITB,0.6420243857870902
ACGL,FOX,0.458334396444899
ACGL,FOXA,0.4297155844368355
ACGL,FRT,0.42504093491641887
ACGL,FTNT,-0.5086593421415443
ACGL,FTV,0.4333058554710212
ACGL,GD,0.7233390747472848
ACGL,GE,0.4490282989326585
ACGL,GL,0.7042649823326973
ACGL,GS,0.4639194580620583
ACGL,HAL,0.4292304841004017
ACGL,HAS,0.44682225471018805
ACGL,HBAN,0.7226908630919758
ACGL,HCA,0.4616477654704294
ACGL,HIG,0.7409399161968232
ACGL,HII,0.45401816360893327
ACGL,HLT,0.43178137179182463
ACGL,HPE,0.4242096819934883
ACGL,HSIC,0.4977354991574797
ACGL,HST,0.5225178910213935
ACGL,HUBB,0.43919775837373953
ACGL,HWM,0.4915550421541081
ACGL,IDXX,-0.46571852419736776
ACGL,IP,0.4787282775164087
ACGL,IR,0.46758031228627706
