source,target,weight
A,APA,-0.42359830646953367
A,BBY,0.4642895797700502
A,COP,-0.4411180974575193
A,CVX,-0.43503983824923137
A,DHR,0.4466643143596487
A,DVN,-0.4076858577383036
A,EOG,-0.449603635087102
A,EW,0.4009556114934208
A,FANG,-0.4544310307928036
A,IQV,0.5417370875232096
A,MCD,-0.416328097626165
A,MPC,-0.4800370836471633
A,NOW,0.42323349838033986
A,OKE,-0.4851627426746121
A,PSX,-0.4053348495245331
A,PTC,0.4346362737387082
A,RVTY,0.4701549041312601
A,SJM,-0.4952404360557993
A,SNPS,0.4658754000671848
A,TECH,0.5462652852451008
A,TYL,0.5253665699879615
A,VLO,-0.41763968878245056
A,WAT,0.44552919530909285
A,WST,0.46689419443219554
A,XOM,-0.4034493906869583
AAPL,ALLE,-0.4023938231613154
AAPL,BK,-0.4308706301460289
AAPL,FE,-0.4721661383303499
AAPL,IEX,-0.4248493872618104
AAPL,K,-0.520298391910898
AAPL,KHC,-0.4480921824735564
AAPL,LDOS,-0.46754917588444905
AAPL,LRCX,0.5058907293777335
AAPL,NEM,-0.4377734782942093
AAPL,RSG,-0.4874387891634142
AAPL,T,-0.4840724876866756
AAPL,TSN,-0.40332726801434154
AAPL,VZ,-0.5150640137869927
AAPL,WBD,-0.4325879326119161
AAPL,WM,-0.45525164679685115
AAPL,WMB,-0.40934127686301025
ABBV,ALB,-0.4573703319450831
ABBV,AMD,-0.4795600688705527
ABBV,AMGN,0.4860145184445693
ABBV,BMY,0.5234103494272007
ABBV,CAH,0.4336920342168632
ABBV,CHD,0.5389012036886371
ABBV,CL,0.41055272421925326
ABBV,COR,0.5280257152029102
ABBV,CVS,0.4517230975595217
ABBV,FE,0.4093225185274789
ABBV,GIS,0.4025378831621328
ABBV,GWW,0.42806190770185987
ABBV,HRL,0.4034155820685846
ABBV,HSIC,0.4452196660132297
ABBV,JNJ,0.5206020955499003
ABBV,KMB,0.4130160220978283
ABBV,KO,0.4014036989250571
ABBV,MCK,0.5145762703466525
ABBV,MDLZ,0.4118761270242933
ABBV,MHK,-0.42321541374063787
ABBV,MPWR,-0.5004447132095038
ABBV,PEP,0.4049476690831509
ABBV,PG,0.5392430305285918
ABBV,RSG,0.44836079474445806
ABBV,UNH,0.45776648187877084
ABBV,WM,0.42230767312537304
ABT,BAX,0.4463759993840518
ABT,DGX,0.4485432632978511
ABT,DHR,0.4503145219742457
ABT,DRI,-0.4075500178121105
ABT,EXPD,0.40994642002486903
ABT,HOLX,0.5410733841605971
