source,target,weight
A,ALLE,0.40983406482709683
A,AMT,0.41252710265000303
A,AOS,0.44633798071763475
A,APTV,0.48961900076757825
A,AVB,0.5799027827924594
A,BAX,0.45648449366660854
A,BLK,0.4029056029846851
A,CCI,0.43076663483920935
A,CPT,0.4660390750158936
A,CRL,0.4143015583012141
A,DHR,0.40705995129043965
A,DOV,0.40842625220914597
A,EBAY,0.4321442630630913
A,EQR,0.541405985221537
A,ESS,0.6328401434187781
A,FRT,0.45203769546671385
A,GE,0.4235596883142329
A,GPC,0.4388232156017261
A,INVH,0.44513687210781266
A,MAA,0.5198579147165228
A,MTD,0.7450401997729186
A,NEM,0.42970756284307965
A,OTIS,0.4494375447852842
A,PLD,0.4738022055043409
A,PNR,0.4589464078737388
A,POOL,0.5828740525398214
A,REG,0.4403709801842805
A,RVTY,0.5055432211945754
A,SHW,0.42930318379475246
A,TECH,0.5608909371735411
A,TMO,0.6429053560383827
A,UDR,0.6110030911199756
A,WAT,0.8576857768020854
AAPL,FDS,0.41477338439463035
AAPL,USB,-0.40661319571851967
ABBV,BR,-0.40365335292799465
ABT,AEE,0.4106490104825696
ABT,AWK,0.4226239847722885
ABT,BAX,0.5477050104496731
ABT,BDX,0.4026683903633504
ABT,BLK,0.40283629074658084
ABT,CCI,0.482749780170851
ABT,CHD,0.45387025264474334
ABT,CL,0.509612289553285
ABT,DTE,0.43386700441089904
ABT,ED,0.4206522445976969
ABT,EIX,0.43875376701630364
ABT,EQIX,0.40792287872211563
ABT,EXC,0.44998914686021574
ABT,HOLX,0.4607727806184651
ABT,JNJ,0.4284341967499246
ABT,KMB,0.5280988214913894
ABT,KO,0.44877362080488215
ABT,LIN,0.48592034782448223
ABT,MDT,0.6035508220478156
ABT,O,0.4038331944734257
ABT,PEG,0.4403050982632158
ABT,PLD,0.4370098935961695
ABT,PNR,0.4086669112549745
ABT,SRE,0.4125156606711715
ABT,STE,0.4077625473956048
ABT,TDY,0.40568405645500866
ABT,YUM,0.46227796132979676
ABT,ZBH,0.44170648022105674
ACGL,AIG,0.4313160618052533
ACGL,AJG,0.46005973747279155
ACGL,CB,0.5806176361791945
ACGL,EG,0.6534529647844218
ACGL,FDS,0.40180594491555793
ACGL,HIG,0.48637789471719883
ACGL,L,0.5477492446693475
ACGL,MAS,-0.40681459831822303
ACGL,MMC,0.40984773116780676
ACN,AJG,0.4126028002861413
ACN,CTSH,0.46959089641468404
ACN,DRI,0.5295463167462205
ACN,FDS,0.6771651005356545
ACN,GS,-0.433170621132471
ACN,MU,-0.5393666055579566
ADBE,CMI,-0.440149650994725
ADBE,JBL,0.5534230788013798
ADBE,LKQ,-0.43445567684529507
ADBE,MOS,-0.49078619039884996
ADBE,NOW,0.5916189713658937
