ticker1,ticker2,Correlation,n,pval,Source_Cluster,Target_Cluster,Edge_Type
A,BAC,-0.41348250179976054,63,0.0008367525969819115,0,1,External
A,CRL,0.5527144218330275,63,3.1925359408751026e-06,0,0,Internal
A,DHR,0.4806046324437583,63,7.700393779115365e-05,0,0,Internal
A,FTNT,0.41843529729537227,63,0.0007132381316127977,0,0,Internal
A,GNRC,0.4021581793533871,63,0.0011947495490020666,0,0,Internal
A,HOLX,0.4078865343491884,63,0.0009993245590899215,0,0,Internal
A,IDXX,0.5333640627034284,63,8.064538296001428e-06,0,0,Internal
A,KHC,-0.4299804883256542,63,0.00048684464103098616,0,4,External
A,MPWR,0.4812003008111855,63,7.521866060803686e-05,0,0,Internal
A,MTD,0.4493143235626328,63,0.0002489726534800472,0,0,Internal
A,OKE,-0.412547373348498,63,0.0008621348044533098,0,1,External
A,RVTY,0.5633323368632094,63,1.8723406960347214e-06,0,0,Internal
A,TMO,0.6216274337720123,63,6.96850730680266e-08,0,0,Internal
A,USB,-0.40824221712585385,63,0.0009881999863517496,0,1,External
A,WAT,0.5270459569931962,63,1.0781553512983682e-05,0,0,Internal
A,WFC,-0.4253170419150368,63,0.0005689688587445161,0,1,External
AAPL,ADM,-0.4368840791698595,63,0.0003849249131550272,0,1,External
AAPL,AFL,-0.5387465774513738,63,6.268025679117593e-06,0,1,External
AAPL,AIG,-0.4814476640178121,63,7.448855939559055e-05,0,1,External
AAPL,AMCR,-0.4254405435934012,63,0.0005666411660485791,0,2,External
AAPL,AME,-0.5168857403813268,63,1.6992076058732974e-05,0,2,External
AAPL,AMP,-0.4773617818669487,63,8.742690949132582e-05,0,1,External
AAPL,AMZN,0.4327037078581383,63,0.0004440250150575076,0,0,Internal
AAPL,BAC,-0.49636365792566256,63,4.079010389946333e-05,0,1,External
AAPL,BEN,-0.6135783893644295,63,1.1423391315259783e-07,0,1,External
AAPL,BRK-B,-0.4011010450425602,63,0.0012343634309082618,0,2,External
AAPL,C,-0.44729443438417144,63,0.0002675432525806016,0,1,External
AAPL,CB,-0.43108746964730793,63,0.0004690052981257336,0,1,External
AAPL,CFG,-0.5039935347771949,63,2.964870007249933e-05,0,1,External
AAPL,CINF,-0.5257649190855493,63,1.1427265259922112e-05,0,2,External
AAPL,COF,-0.4818041711334113,63,7.34477991132634e-05,0,1,External
AAPL,CVS,-0.4535092988755272,63,0.00021411317666262337,0,2,External
AAPL,DD,-0.4065156553580679,63,0.0010432658128790473,0,1,External
AAPL,DOV,-0.48959121139137785,63,5.380276536551621e-05,0,2,External
AAPL,DOW,-0.40149634600139017,63,0.0012194140666051147,0,1,External
AAPL,EMR,-0.4057689811347356,63,0.001067925211424104,0,1,External
AAPL,ETN,-0.48150299590427625,63,7.432614170317985e-05,0,1,External
AAPL,FITB,-0.5484610126162959,63,3.933294527682204e-06,0,1,External
AAPL,GD,-0.4473901986980752,63,0.0002666349997444016,0,2,External
AAPL,GL,-0.5156147955018554,63,1.7968716847748917e-05,0,1,External
AAPL,GPC,-0.5207679985766638,63,1.4305526509366238e-05,0,2,External
AAPL,GWW,-0.5250748461087326,63,1.1789829199699208e-05,0,2,External
AAPL,HBAN,-0.45292785894307136,63,0.00021866214715776972,0,1,External
AAPL,HCA,-0.4057968406731511,63,0.001066995777214742,0,2,External
AAPL,HII,-0.42260791715635543,63,0.0006222619962308376,0,1,External
AAPL,HSIC,-0.49629778661428087,63,4.090125689904532e-05,0,2,External
AAPL,HUBB,-0.4700979350159885,63,0.00011565161367900776,0,1,External
AAPL,IDXX,0.43327583381505413,63,0.00043547654406606224,0,0,Internal
AAPL,IEX,-0.4048299479427904,63,0.0010996827865579297,0,2,External
AAPL,IP,-0.4973151366152983,63,3.9215394723280445e-05,0,1,External
AAPL,ITW,-0.4300399450429996,63,0.00048587102587172785,0,2,External
AAPL,IVZ,-0.46328799285696554,63,0.0001494920718245709,0,1,External
AAPL,J,-0.48013780588855703,63,7.843025967981177e-05,0,2,External
