source,target,weight
A,BXP,-0.408770962867522
A,HPE,-0.46622014875475903
A,SPG,-0.40926399713867884
AAPL,ADBE,0.5296767059940738
AAPL,ADM,-0.5696825982102154
AAPL,AES,-0.4381207424852117
AAPL,AFL,-0.5120558668226309
AAPL,AIG,-0.4739767769996878
AAPL,AIZ,-0.5018579528218391
AAPL,ALB,-0.4564171107097824
AAPL,AMD,0.4827551193450418
AAPL,AMP,-0.41688753568170933
AAPL,AMZN,0.5677306931589557
AAPL,AVY,-0.40579615355731163
AAPL,AXP,-0.45247298298358896
AAPL,BAC,-0.5975891231085633
AAPL,BG,-0.4640026777924546
AAPL,BK,-0.503473401841754
AAPL,BRK-B,-0.4805310742647828
AAPL,C,-0.5791731878971892
AAPL,CAT,-0.4961601548592902
AAPL,CBRE,-0.5375165395725131
AAPL,CF,-0.5116072352989346
AAPL,CFG,-0.6144222908494362
AAPL,CMI,-0.42164647494099133
AAPL,COF,-0.44341981875482667
AAPL,COP,-0.4518302596247951
AAPL,DD,-0.5100658458914754
AAPL,DE,-0.5304252151957077
AAPL,DOV,-0.525428225692239
AAPL,DOW,-0.5419339170973225
AAPL,EA,0.4606453954828983
AAPL,EMR,-0.5864556265614996
AAPL,EOG,-0.48121330348768826
AAPL,ETN,-0.4539048542782367
AAPL,F,-0.43857231517923806
AAPL,FANG,-0.459440311605228
AAPL,FITB,-0.561344025874342
AAPL,FTV,-0.4589470919852421
AAPL,GD,-0.5588084708182
AAPL,GL,-0.4775367652073849
AAPL,GM,-0.40183604560640473
AAPL,GOOG,0.5360121642920376
AAPL,GOOGL,0.5338100538301284
AAPL,HAL,-0.4680979411257762
AAPL,HBAN,-0.5203358608320346
AAPL,HIG,-0.5667942504012697
AAPL,HON,-0.5670039608743013
AAPL,HSIC,-0.49968704489054355
AAPL,HUBB,-0.401261944464848
AAPL,HWM,-0.46712787586875243
AAPL,IEX,-0.622538181229299
AAPL,IP,-0.4920900485529403
AAPL,IR,-0.4016516109839288
AAPL,IT,-0.45733467743088796
AAPL,ITW,-0.4294939117627009
AAPL,JCI,-0.4766820970247093
AAPL,JPM,-0.5864914388518104
AAPL,KEY,-0.5780281863743714
AAPL,KMI,-0.4992730570061258
AAPL,L,-0.6013378061888761
AAPL,MET,-0.5594063901346635
AAPL,META,0.4611131537444448
AAPL,MLM,-0.4734498016076552
AAPL,MSFT,0.6870443994714477
AAPL,MTB,-0.5294731342205073
AAPL,NFLX,0.5906108070745624
AAPL,NOW,0.42252773107072766
AAPL,NTRS,-0.4273184625187719
AAPL,NUE,-0.48770367701249023
AAPL,NVDA,0.4805025302939861
AAPL,OMC,-0.43562419890453535
AAPL,PCAR,-0.4074028785028356
AAPL,PFG,-0.42639996997662666
AAPL,PH,-0.4622919755671187
AAPL,PKG,-0.4936175239654156
AAPL,PNC,-0.6240423353148409
AAPL,PNR,-0.40893609987263774
AAPL,PPG,-0.46342117105775044
AAPL,PRU,-0.5451046594468107
AAPL,PSKY,-0.44649753848921236
AAPL,PWR,-0.48918505465760653
AAPL,RF,-0.5528774776480554
AAPL,RJF,-0.4350061201531592
AAPL,RL,-0.476454870556114
AAPL,ROK,-0.553322220356572
AAPL,RSG,-0.4672725900325569
AAPL,SCHW,-0.43743379355659034
AAPL,SLB,-0.4567656912907804
AAPL,SNA,-0.4985017119808096
AAPL,STT,-0.4140620771672166
AAPL,SWK,-0.5506442894340194
AAPL,SYF,-0.46458134537214224
AAPL,TAP,-0.4694750802722992
AAPL,TDG,-0.4422768305622467
AAPL,TEL,-0.4272404634577576
AAPL,TFC,-0.5874134814674349
AAPL,TPR,-0.4008423006978559
AAPL,TROW,-0.45078725193888197
AAPL,TRV,-0.5875832982175184
AAPL,TXT,-0.6530315050481108
AAPL,USB,-0.5926531082221204
AAPL,VMC,-0.4302542920792113
AAPL,WAB,-0.44800229158554966
AAPL,WBD,-0.47408643171574516
AAPL,WFC,-0.4987575796463795
AAPL,WRB,-0.48972453933687166
AAPL,XOM,-0.47379265664031694
AAPL,XYL,-0.41285812412505396
ABBV,AMGN,0.4185635412710974
ABBV,BEN,-0.4110387848203663
ABBV,BMY,0.5112813344567682
ABBV,LLY,0.49626873310736114
ABBV,MOH,0.4317666335519302
ABBV,MRK,0.49237862397430165
