source,target,weight
A,BDX,0.42463063703331644
A,DHR,0.4721724158574988
A,LH,0.408178274688459
A,MTD,0.610052689929123
A,RVTY,0.4016222498563028
A,TMO,0.42056936336530254
AAPL,ABBV,-0.40940380644185087
AAPL,AFL,-0.5296329792348761
AAPL,AIG,-0.5002811852163571
AAPL,AMP,-0.5260153614552321
AAPL,AMZN,0.6076174956881519
AAPL,APA,-0.5137840966558234
AAPL,AXP,-0.4887434722308142
AAPL,BAC,-0.41524811469143336
AAPL,BEN,-0.4030138356959165
AAPL,BK,-0.5415562497947632
AAPL,BKNG,-0.4008195152282584
AAPL,BKR,-0.4288278279157495
AAPL,BRK-B,-0.4729182277482035
AAPL,BXP,-0.4530811183281258
AAPL,CAT,-0.4421896549250506
AAPL,CCL,-0.45763371100654554
AAPL,CF,-0.5716681505185419
AAPL,CFG,-0.43003766781894864
AAPL,COF,-0.429822255235148
AAPL,COP,-0.5096805129411763
AAPL,COR,-0.416932633642142
AAPL,CPAY,-0.4439445678403001
AAPL,CVX,-0.548804756948081
AAPL,DAL,-0.4628355375738857
AAPL,DD,-0.43196543403292265
AAPL,DOV,-0.4346921942318958
AAPL,DOW,-0.47334679904585647
AAPL,DVN,-0.5590316752312714
AAPL,ECL,-0.4827575693482232
AAPL,EG,-0.4126212987166608
AAPL,EIX,-0.4464961894197318
AAPL,EMR,-0.5777731805445036
AAPL,EOG,-0.604589080455591
AAPL,ETR,-0.44984843785089945
AAPL,FANG,-0.5276393270022126
AAPL,FIS,-0.43269314330133524
AAPL,FITB,-0.45927351710056735
AAPL,FRT,-0.40508974553060917
AAPL,FTV,-0.5146023504226789
AAPL,GD,-0.5757921465315979
AAPL,GE,-0.5052915817966095
AAPL,GL,-0.5535730414707227
AAPL,GLW,-0.41427079741112893
AAPL,GPN,-0.5528509768353564
AAPL,HAL,-0.46556809698172685
AAPL,HBAN,-0.45983473188224416
AAPL,HCA,-0.4893899387250696
AAPL,HII,-0.5082541256047212
AAPL,HLT,-0.5035676713431855
AAPL,HON,-0.5518374948043371
AAPL,HPE,-0.5051569388077555
AAPL,HST,-0.4912954571328005
AAPL,HUBB,-0.41909119492749475
AAPL,HWM,-0.5276561355381216
AAPL,IBM,-0.43351712366635314
AAPL,IDXX,0.535439319377453
AAPL,IR,-0.45520411336581756
AAPL,ITW,-0.41065525669776404
AAPL,JPM,-0.46796441698687874
AAPL,KEY,-0.43786268085102503
AAPL,KO,-0.4410313294907874
AAPL,L,-0.47641028305961924
AAPL,LDOS,-0.5238577941368583
AAPL,LHX,-0.4602865994241952
AAPL,LUV,-0.41622375157873004
AAPL,LW,-0.5092540366740665
AAPL,LYB,-0.4287214517981513
AAPL,LYV,-0.4228675312897101
AAPL,MAR,-0.49178543514461676
AAPL,MCK,-0.4486904952001502
AAPL,MDT,-0.47260048897204593
AAPL,MET,-0.5250319415754874
AAPL,META,0.4691326219686775
AAPL,MHK,-0.4743859876676825
AAPL,MMM,-0.42993653200842885
AAPL,MPC,-0.48631086252385747
AAPL,MTB,-0.439590670776984
AAPL,NCLH,-0.4735060393197461
AAPL,NSC,-0.4475334663183626
AAPL,NTRS,-0.458709499886958
AAPL,NUE,-0.4240309560701834
AAPL,NVDA,0.4068838096677054
AAPL,OMC,-0.48679992957036305
AAPL,OXY,-0.49116903092254766
AAPL,PFG,-0.5334043630320213
AAPL,PH,-0.4308827223138984
AAPL,PNC,-0.49698445597004737
AAPL,PPG,-0.4004244487235568
AAPL,PPL,-0.43694270867391677
AAPL,PRU,-0.4701028358680158
AAPL,PSX,-0.4619035137700909
AAPL,RCL,-0.45825398802436823
AAPL,RJF,-0.42335214935090165
AAPL,ROK,-0.41146727657893023
AAPL,RTX,-0.5907824321746934
AAPL,SLB,-0.47423602696746564
AAPL,SNA,-0.47528692145605844
AAPL,SPG,-0.44987896276214084
AAPL,STT,-0.5001276959297952
AAPL,STZ,-0.45543260789519746
AAPL,SWKS,0.4103798510424462
AAPL,SYF,-0.4225276861028819
AAPL,SYY,-0.4784110318264137
AAPL,T,-0.46976294193278717
AAPL,TAP,-0.5815379896239103
AAPL,TDG,-0.4315053610679975
AAPL,TDY,-0.46972088579577853
AAPL,TEL,-0.49540962727960963
AAPL,TFC,-0.4364914678882806
AAPL,TTWO,0.4038174271657661
AAPL,TXT,-0.520516601931517
AAPL,UDR,-0.44047199377669266
AAPL,UHS,-0.501012384777905
AAPL,ULTA,-0.4416050995022555
AAPL,URI,-0.4691131976100075
AAPL,USB,-0.4222223962690995
AAPL,V,-0.4028993158485887
AAPL,VLO,-0.5137575014960158
AAPL,WAB,-0.5260689787734159
AAPL,WBD,-0.4137960175939872
AAPL,WFC,-0.4094736721916526
AAPL,XOM,-0.4750491184001823
ABBV,BMY,0.4632811469417266
ABBV,CI,0.6103993097333386
ABBV,COR,0.4356808481577321
ABBV,ELV,0.4396646952129999
ABBV,GILD,0.4293269392974339
ABBV,HUM,0.4336215153698203
ABBV,LDOS,0.49099965538829565
ABBV,LLY,0.501673007037186
ABBV,MRK,0.5492528468943209
ABBV,NOC,0.426236495346264
ABBV,UNH,0.5369676227400795
ABT,AIG,-0.494056501355855
ABT,AXP,-0.4503556253855657
ABT,BBY,0.41132721714133236
ABT,BK,-0.4114418124057768
ABT,BKNG,-0.49844973966164813
ABT,BXP,-0.43448192831797083
ABT,CAG,0.4234271728830021
ABT,CBRE,-0.4544749043501273
ABT,CCL,-0.5650839623844989
ABT,CFG,-0.43365160150235993
ABT,CINF,-0.529465399061164
ABT,CLX,0.4636406325827778
ABT,COST,0.4171495412569845
ABT,CPAY,-0.40945621289942086
ABT,CRL,0.44555168410294144
ABT,DAL,-0.48967947223799746
ABT,DGX,0.43310957798925764
ABT,DHR,0.593684664649247
ABT,DIS,-0.4314572213185072
ABT,DRI,-0.5337040182823832
ABT,EG,-0.427381157797406
ABT,EOG,-0.4379918478642593
ABT,EQIX,0.44709905924635474
ABT,EXPE,-0.4128751902887206
ABT,FANG,-0.4529291679676812
ABT,FITB,-0.4922928379268206
ABT,FRT,-0.5156166907528861
ABT,GIS,0.45134774265252875
ABT,HIG,-0.4728434687234698
ABT,HOLX,0.5091520244829638
ABT,HST,-0.5277408348472672
ABT,IDXX,0.5363283655550881
ABT,JPM,-0.46258386866682893
ABT,K,0.42421172693736237
ABT,KIM,-0.42500673168491016
ABT,L,-0.40964231601935336
ABT,LH,0.5745018337440955
ABT,LOW,0.4126358121413205
ABT,LW,-0.46814812592870364
ABT,MA,-0.4961422001226713
ABT,MAR,-0.4399610068238053
ABT,MAS,0.4722645653588094
ABT,MCO,0.4014268514839331
ABT,MGM,-0.48762067015278493
ABT,MKC,0.44131380460873465
ABT,MSCI,0.41981362320673943
ABT,MTB,-0.4216274608217351
ABT,NCLH,-0.4945884274270864
ABT,NTRS,-0.40192762533195325
ABT,OKE,-0.42202491651788643
ABT,OMC,-0.43924927228782856
ABT,PFG,-0.45251830084042444
ABT,PG,0.4248325522854639
ABT,PGR,0.5196218454073542
ABT,POOL,0.5451712237070144
ABT,PRU,-0.4206770028158568
ABT,PSX,-0.42801610096502335
ABT,RCL,-0.46497599773127535
ABT,REG,-0.47261055790293827
ABT,RL,-0.45548568996982036
ABT,ROL,0.509483751548494
ABT,ROST,-0.5635545182746926
ABT,RVTY,0.558642479046145
ABT,SHW,0.4862963622921819
ABT,SLB,-0.45001225534146727
ABT,SPG,-0.5067936774539876
ABT,STT,-0.4012181904054946
ABT,SYY,-0.40166362041931125
ABT,TDG,-0.44174179014682907
ABT,TJX,-0.5311452388729614
ABT,TMO,0.6273592947625536
ABT,TSN,-0.43478479793570707
ABT,TTWO,0.4362370448921345
ABT,UAL,-0.53634049662399
ABT,V,-0.42172411485664196
ABT,VLO,-0.4807073285522274
ABT,WAB,-0.44667119339066425
ABT,WELL,-0.40780213259336173
ABT,WST,0.401348318859635
ABT,WYNN,-0.5445131337334034
ACGL,ADBE,-0.6932075362792355
ACGL,ADP,0.46608401145258743
ACGL,AFL,0.6972539344288203
ACGL,AIG,0.6616216982938365
ACGL,AIZ,0.6747961080845524
ACGL,AKAM,-0.5983805625450186
ACGL,ALL,0.4395825037346422
ACGL,ALLE,0.5469464157187314
ACGL,AMCR,0.4003285203116815
ACGL,AMP,0.5891502435469269
ACGL,AMZN,-0.6022126779244387
ACGL,APA,0.512636144837127
ACGL,AVB,0.5824825107018036
ACGL,AXP,0.5765457926649877
ACGL,BAC,0.6015469484707691
ACGL,BEN,0.4258724417023771
ACGL,BK,0.5906627833753907
ACGL,BKNG,0.46497513071023044
ACGL,BKR,0.5607197782431275
ACGL,BRK-B,0.5666900208870963
ACGL,BXP,0.6765583390901472
ACGL,C,0.5860349559557108
ACGL,CAT,0.4163252369819005
ACGL,CB,0.6755199287283797
ACGL,CBRE,0.4554551671110122
ACGL,CDNS,-0.5466779683344485
ACGL,CFG,0.6185450492190763
ACGL,CHD,-0.6204948939799219
ACGL,CINF,0.5271898569183684
ACGL,CLX,-0.5398240302157182
ACGL,CME,0.413394938974739
ACGL,COF,0.5751171341417729
ACGL,COP,0.5758358513309646
ACGL,COST,-0.5403462777062776
ACGL,CPAY,0.628584668869256
ACGL,CRL,-0.41261804613129627
ACGL,CVX,0.6186718379068507
ACGL,DAL,0.48147216544672455
ACGL,DHR,-0.5055293167327605
ACGL,DOC,0.5546392714988797
ACGL,DOV,0.4893477374899414
ACGL,DOW,0.5314612609995756
ACGL,DPZ,-0.4956384078682929
ACGL,DRI,0.4720881531159486
ACGL,DVN,0.5816435121263006
ACGL,ECL,0.5099940485264126
ACGL,EG,0.7592542163777874
ACGL,EIX,0.4360937254459797
ACGL,EMR,0.5407208951364153
ACGL,EOG,0.5788264799600873
ACGL,EPAM,-0.440135895811045
ACGL,EQR,0.5373248765657523
ACGL,ESS,0.5878321809017476
ACGL,EVRG,0.4037274048616984
ACGL,EXPE,0.5390965860952056
ACGL,FANG,0.6701053334986523
ACGL,FITB,0.6775770312023165
ACGL,FRT,0.6802430671602826
ACGL,GD,0.4729057210753163
ACGL,GE,0.5547249611385289
ACGL,GL,0.6914356287450054
ACGL,GPN,0.4915824592260184
ACGL,GS,0.4306778969313331
ACGL,HAL,0.5762441656556542
ACGL,HBAN,0.6257180985742349
ACGL,HCA,0.48265100548717393
ACGL,HIG,0.7140967509178309
ACGL,HLT,0.5548029672811798
ACGL,HON,0.5890102105436492
ACGL,HPE,0.49178054275845373
ACGL,HSIC,0.4354662515974865
ACGL,HST,0.650086037812274
ACGL,HUBB,0.40708883609692964
ACGL,HWM,0.5785860351501345
ACGL,IDXX,-0.521270082844557
ACGL,IR,0.4407543024925544
ACGL,JCI,0.40172323358113216
ACGL,JPM,0.5900780408569511
ACGL,KEY,0.6314874447680935
ACGL,KIM,0.6826838473888737
ACGL,KMI,0.5084795064422556
ACGL,KO,0.49015031078880206
ACGL,L,0.7147942403078369
ACGL,LKQ,0.49815234145607545
ACGL,LVS,0.5023971481465255
ACGL,LW,0.5420059314830358
ACGL,LYB,0.44118879946361067
ACGL,LYV,0.627748299234582
ACGL,MAR,0.599963831824559
ACGL,MCO,-0.40543497952994045
ACGL,MDT,0.5382208644177365
ACGL,MET,0.6473779176420481
ACGL,MGM,0.5619781024829511
ACGL,MNST,-0.44954310389491364
ACGL,MPC,0.670375058273678
ACGL,MPWR,-0.5072884609872989
ACGL,MS,0.5081562216706962
ACGL,MSCI,-0.574147424026665
ACGL,MSFT,-0.6343983462557897
ACGL,MTB,0.6477247595209439
ACGL,NFLX,-0.4308405812903585
ACGL,NOW,-0.5372642453451313
ACGL,NSC,0.411782886373542
ACGL,NTRS,0.576363262754718
ACGL,NUE,0.49060200124913517
ACGL,NVDA,-0.5490030060955414
ACGL,O,0.6043348487922282
ACGL,OKE,0.6070546106322582
ACGL,OMC,0.5107709787589588
ACGL,OXY,0.5517354065857117
ACGL,PFG,0.6337101381146016
ACGL,PG,-0.5029188344739292
ACGL,PH,0.43513870795213
ACGL,PKG,0.42003399343395503
ACGL,PNC,0.5944174851044592
ACGL,POOL,-0.4716171800981035
ACGL,PPG,0.4024035580102715
ACGL,PRU,0.6806155122300583
ACGL,PSX,0.650186209326455
ACGL,PYPL,-0.4469294307218279
ACGL,RCL,0.4696456935839933
ACGL,REG,0.6518303153073051
ACGL,RF,0.7024100691792934
ACGL,RJF,0.6258855586728752
ACGL,RL,0.487948858021748
ACGL,ROST,0.5533142804322119
ACGL,RTX,0.48364588125554986
ACGL,SCHW,0.5126774824707525
ACGL,SLB,0.5793006030016168
ACGL,SNA,0.4147254175840295
ACGL,SNPS,-0.5173503236248996
ACGL,SO,0.4328298096942558
ACGL,SPG,0.6503273355311235
ACGL,SRE,0.400992688102906
ACGL,STT,0.5170310723153972
ACGL,STZ,0.409254128450267
ACGL,SYF,0.5921421905059528
ACGL,SYK,0.45461832946686676
ACGL,SYY,0.6370375126597908
ACGL,TAP,0.48572374146182207
ACGL,TDG,0.6233771080736935
ACGL,TDY,0.5992680709202667
ACGL,TFC,0.683137740334499
ACGL,TJX,0.5286081571064386
ACGL,TMO,-0.5342657761778784
ACGL,TMUS,-0.4455519691852064
ACGL,TPL,0.45286722776586563
ACGL,TRGP,0.5203666138003845
ACGL,TRV,0.6390650221751338
ACGL,TTWO,-0.6561450504090581
ACGL,TXT,0.5550855768071165
ACGL,UDR,0.584425195546953
ACGL,UHS,0.5343551018529584
ACGL,ULTA,0.5447401580075936
ACGL,URI,0.42860146898818874
ACGL,USB,0.6392553812065325
ACGL,VLO,0.6392700346268577
ACGL,VRSN,-0.4249508456735029
ACGL,VTR,0.6156426901676215
ACGL,VTRS,0.4173286278757202
ACGL,WAB,0.5107718843104686
ACGL,WBD,0.4650543937001963
ACGL,WELL,0.6541273196290038
ACGL,WFC,0.5541042128904375
ACGL,WMB,0.40507100362846327
ACGL,WRB,0.7660123729497471
ACGL,WYNN,0.580606548900236
