Cumulative_Return,Volatility,Sharpe_Ratio,Max_Drawdown,portfolio_type
-0.0903303020486772,0.1965086059518836,-0.1151953990668892,-0.1745690990409844,min_eigenvector
-0.0841438534684783,0.202132157238014,-0.10321447777528478,-0.16597786871569686,max_eigenvector
-0.061459067169279624,0.18965822554917955,-0.0783288596059162,-0.15000562372421156,weighted_sector
-0.06747131343565471,0.2103141999376374,-0.07710933977615361,-0.1613628219648332,random
-0.007635839298264613,0.19636555306944178,-0.003744006270099927,-0.1255574876961586,random
-0.044221687578188784,0.2059488412362309,-0.04892574335098987,-0.14799653539459356,random
-0.005737663330908971,0.21818368362853113,0.00011432253854346568,-0.13479843935708213,random
-0.10876707924127604,0.17863982828086672,-0.15671470462980974,-0.15725099477807014,random
-0.06899563236309736,0.20896720381718753,-0.07967205015392335,-0.15575640063931562,random
-0.0810222360312951,0.22150106579913545,-0.08916296319236637,-0.17855676402712173,random
-0.032286264504493345,0.21044992994602563,-0.03274646588438302,-0.14646048481342577,random
-0.05429013604834221,0.19275304120653922,-0.06695387928460954,-0.13940196489706402,random
-0.04588110429014047,0.1824410917152778,-0.059181639030911205,-0.12859590636614293,random
-0.03187019728856655,0.21228771878491468,-0.03184583388639281,-0.15962504936345256,random
-0.0497610935567816,0.22796689889853525,-0.04931630263453743,-0.1814182676355528,random
-0.05109712878432171,0.21646884317892354,-0.054305555155800725,-0.15813550446418,random
-0.027390847824950715,0.1935696959387239,-0.03014445412272015,-0.12303587113832448,random
-0.05699186141895041,0.207086244922978,-0.06493791998418527,-0.16476135560346505,random
-0.03216973435259596,0.24007302835856487,-0.026851526032633383,-0.1784262866464903,random
-0.09451403519732238,0.19678159516507954,-0.12091321463477925,-0.17710083438844682,random
-0.05895758171638854,0.20598778208653654,-0.06789604391356074,-0.1667785173815901,random
-0.04535615938819404,0.22378096679360068,-0.0452891745372967,-0.1877051384898909,random
-0.07742961135365878,0.20639301846002062,-0.09191049116939734,-0.1648560003697369,random
-0.05977712557325621,0.2294051160780997,-0.060545484003253484,-0.1889426163842567,random
-0.04723387075040708,0.21675337071602482,-0.049495685500608975,-0.16512024951454063,random
-0.046048088249528996,0.20458043216977992,-0.051690525972973154,-0.14424048159188974,random
-0.08098338665345961,0.2047373481650548,-0.09750535364724545,-0.16873801691073131,random
-0.05905183977922823,0.21364108704695078,-0.06510793981307372,-0.17978418354785175,random
-0.01648033878482813,0.22330330311756844,-0.011815902077345189,-0.14771172255001785,random
-0.050735426970451636,0.21723102100797878,-0.05361923508408187,-0.1632853805942679,random
-0.016534113883122648,0.21610292715112245,-0.01274319513656945,-0.15300063831110666,random
0.0013137606469151297,0.19901228999560705,0.00783940686677569,-0.11865166005880567,random
-0.023987855517680012,0.22741246550833463,-0.019839723645973507,-0.15921735448833196,random
-0.05098571966087928,0.2131078296333668,-0.055225307065980764,-0.15576349846191573,random
-0.0643106024785487,0.2193041219380781,-0.06951661290098016,-0.18058862656446206,random
-0.046273956420624374,0.22855628597816077,-0.04511047038368443,-0.16928057819204312,random
-0.07480346715756503,0.2104356049926651,-0.08649572930915018,-0.16529700169246064,random
-0.05904488910126637,0.2169351346369773,-0.06391950230600965,-0.15730605812099074,random
-0.07756244221069253,0.20254950061930516,-0.09407660821801052,-0.16870106113982486,random
-0.04961218183876992,0.21936318687919798,-0.05160677557011497,-0.16415516476971392,random
-0.06238149450103636,0.20294413195635908,-0.07362334038307736,-0.1557621282056011,random
-0.0635976487297184,0.19686638469405274,-0.07794272053016256,-0.16135638186222478,random
-0.046785744721148825,0.20004170933656737,-0.05411469819582034,-0.14624758649299263,random
-0.03238450075741872,0.21751198501336333,-0.031374442713466504,-0.1565019218739494,random
-0.07526269122776497,0.22360392902332063,-0.08118065495266573,-0.17428212244789698,random
-0.03383852789584563,0.21953628886660775,-0.032686020248844705,-0.15179735560692686,random
-0.058291598375928566,0.2065062048649824,-0.06682194278977772,-0.1576275331013337,random
-0.056116231707029285,0.20332365868145968,-0.06520820576338636,-0.15613322647088224,random
