ticker1,ticker2,Correlation,n,pval,Source_Cluster,Target_Cluster,Edge_Type
A,DHR,0.5805462540056426,64,6.116166495702501e-07,0,0,Internal
A,MMC,0.44810077709357277,64,0.00023070790406582258,0,0,Internal
A,MSCI,0.42616767030260433,64,0.0004967226309289851,0,0,Internal
A,MTD,0.6732235257018426,64,1.4942308746166173e-09,0,0,Internal
A,TECH,0.44289659783196367,64,0.0002780555719080187,0,0,Internal
A,TMO,0.5212388807885521,64,1.1863833855023218e-05,0,0,Internal
A,WAT,0.6812187499261555,64,8.028612254093723e-10,0,0,Internal
A,WST,0.40772063498688993,64,0.0009106489053117145,0,0,Internal
AAPL,BIIB,-0.4308556604206524,64,0.000423450174109772,2,5,External
AAPL,BSX,-0.4118412330811931,64,0.0007977011028192849,2,0,External
AAPL,BXP,-0.4053914605588319,64,0.0009807028668356122,2,12,External
AAPL,CPT,-0.41338889350309954,64,0.0007586656139255234,2,12,External
AAPL,GS,-0.429082594179017,64,0.0004499191953310049,2,10,External
AAPL,MAA,-0.4117398535714744,64,0.0008003204464819065,2,12,External
AAPL,ULTA,-0.4042151304845613,64,0.0010179005058217091,2,22,External
ABBV,ABT,0.4364494630401743,64,0.0003489638781797455,5,0,External
ABBV,AMGN,0.5014412527384131,64,2.8349565155437842e-05,5,5,Internal
ABBV,AMZN,-0.5193811001446592,64,1.2904376122967473e-05,5,8,External
ABBV,BMY,0.48692967486633576,64,5.192062235236377e-05,5,5,Internal
ABBV,CHD,0.4176968508462227,64,0.0006589437854928157,5,19,External
ABBV,CMCSA,0.4302694200022917,64,0.0004320406323823627,5,10,External
ABBV,GILD,0.4325944599498982,64,0.00039887721894640626,5,5,Internal
ABBV,GWW,-0.508535037182837,64,2.0877805328400856e-05,5,0,External
ABBV,HUM,0.40869483164461523,64,0.0008827140289504822,5,5,Internal
ABBV,JNJ,0.5089591261449425,64,2.0495003653422684e-05,5,5,Internal
ABBV,LLY,0.523345099926807,64,1.077879380738095e-05,5,5,Internal
ABBV,MRK,0.5619757753085571,64,1.6469388665392868e-06,5,5,Internal
ABBV,PG,0.41073773555388904,64,0.0008266339477945675,5,19,External
