source,target,weight
A,DHR,0.612659457637819
A,IQV,0.4095466935440306
A,JBHT,0.4310477235820841
A,MTD,0.7174565331969274
A,PAYC,-0.46215476612873047
A,RVTY,0.7741528181690911
A,STE,0.5503785383336527
A,TECH,0.6007683543381327
A,TMO,0.7511764171195867
A,WAT,0.8135038879068298
AAPL,AMGN,-0.4752711481355152
AAPL,AMZN,-0.45894547838294253
AAPL,BKNG,-0.43580974836985836
AAPL,FTNT,0.40752177088849045
AAPL,GEN,-0.435149697217854
AAPL,ICE,-0.5110699456050966
ABBV,CB,0.44963097886934317
ABBV,CBRE,-0.47032241929696567
ABBV,CMCSA,0.4644410034084434
ABBV,CMG,-0.4505716747414698
ABBV,ELV,0.4346981013286108
ABBV,JNJ,0.4755535602294758
ABBV,KDP,0.5723315910646969
ABBV,MCD,0.520831889991979
ABBV,NOW,-0.4452540521895769
ABBV,TER,-0.47145212029901606
ABBV,TSCO,0.569836254540123
ABBV,TXT,0.4265327817550778
ABBV,TYL,-0.45351236511039583
ABBV,WRB,0.4948134216724271
ABT,BAX,0.41700805664831186
ABT,HOLX,0.5414321058272241
ABT,JNJ,0.5178375473448334
ABT,MDT,0.7092294122952381
ABT,NFLX,-0.47326765123126546
ABT,PEP,0.4069810692964157
ABT,RSG,0.5155320955715409
ABT,STE,0.461516732784263
ACGL,AIG,0.4993143845967931
ACGL,AJG,0.5615713008949933
ACGL,AON,0.5462063586489644
ACGL,BRO,0.5571498507798339
ACGL,CB,0.4255944263653763
ACGL,EG,0.6566435480532794
ACGL,GL,0.44180431053619956
ACGL,HIG,0.5259953123916071
ACGL,MMC,0.5424336122043192
ACGL,PFG,0.4256195405900289
ACGL,TRV,0.4514705651864803
ACGL,VRSK,0.47303789540328883
ACGL,WRB,0.4743992075473995
ACGL,WTW,0.47820439293380834
ACN,JBL,-0.436147972458959
ACN,MU,0.41160564896108137
ACN,PNC,-0.4216008030673514
ADBE,CDNS,0.43214968345265325
ADBE,HRL,-0.41768756268632085
ADBE,JPM,-0.40143604967349084
ADBE,KEY,-0.42450863835684016
ADBE,MPWR,0.44449849875423
ADBE,MTB,-0.456347398993323
ADBE,NOW,0.45212632366067146
ADBE,ORCL,0.434159272861695
ADBE,SNPS,0.5145817593680142
ADBE,WFC,-0.43667384270433696
ADI,ALGN,0.4888832478441853
ADI,AMAT,0.5459964482744549
ADI,AVB,-0.4046434541066945
ADI,FFIV,0.4809654866930146
ADI,KLAC,0.6191443812561626
ADI,LRCX,0.5763944473025384
ADI,MCHP,0.7754859179569448
ADI,MPWR,0.6346686619161247
ADI,NXPI,0.657816317758974
ADI,O,-0.40211831862108155
ADI,ON,0.6749590169056718
ADI,PTC,0.5585263699990185
ADI,SNPS,0.4008309248034232
ADI,SWKS,0.5495235854831005
ADI,TER,0.4784666072151385
ADI,TXN,0.7091842144716876
ADI,WAB,0.4432689089817064
ADM,AMP,0.4108124762631801
ADM,BG,0.6382633355721912
ADM,CDNS,-0.40768460221569297
ADM,GL,0.42291787712037593
ADM,HIG,0.4155872366059176
ADM,JPM,0.4104471634261458
ADM,MET,0.4263440841513786
ADM,MTB,0.41239513891993657
ADM,NOC,0.41434870344655156
ADM,PRU,0.4041227253704226
ADM,RF,0.5119238048880005
ADM,RJF,0.4134236531091665
ADP,ALLE,-0.40689797471345246
ADP,APH,0.6012656992591863
ADP,BA,0.4705091598133678
ADP,CB,0.4412129574001703
ADP,CME,0.5770466295354323
ADP,GD,0.41445303081670304
ADP,HII,0.4578856690191035
ADP,ODFL,0.4036582803584512
ADP,OTIS,0.40936458368512746
ADP,PAYX,0.7511060213970222
ADP,UNP,0.6274277099100333
AEE,AEP,0.8621549378338962
AEE,AES,0.587817700717449
AEE,AMD,-0.5044163008324042
AEE,ATO,0.7515060374989418
AEE,AVB,0.44424684256899505
AEE,AWK,0.6881559052196907
AEE,CAG,0.5262324588380726
AEE,CL,0.4326892107598427
AEE,CMS,0.9131687942850719
AEE,CNP,0.8269954045386161
AEE,CPB,0.4415291382696828
AEE,D,0.784242082029961
AEE,DTE,0.8946233763302321
AEE,DUK,0.8268660550321238
AEE,ED,0.857648840759848
AEE,EIX,0.7083154694036331
AEE,ES,0.8223407506567029
AEE,ETR,0.7666033325368662
AEE,EVRG,0.7725781307732489
AEE,EXC,0.8220930117167168
AEE,FE,0.7672033005924889
AEE,HRL,0.402375679275974
AEE,K,0.4277194523312869
AEE,KLAC,-0.4569909940579438
AEE,KO,0.560110328665648
AEE,LH,0.42813687350319296
AEE,LNT,0.9083816436168655
AEE,LRCX,-0.40001751977438454
AEE,MPWR,-0.4082257718676997
AEE,NEE,0.6573733008646563
AEE,NFLX,-0.421662892823694
AEE,NI,0.805434823838835
AEE,PCG,0.629051815613996
AEE,PEG,0.867453670635842
AEE,PEP,0.5052190741002431
AEE,PNW,0.7637802547335801
AEE,PPL,0.8611080648287812
AEE,SO,0.746676384574093
AEE,SRE,0.7854744745498734
AEE,WEC,0.8911220873134885
AEE,XEL,0.7844472120754783
AEP,AES,0.5211625504819483
AEP,AMAT,-0.4676845770318994
AEP,AMD,-0.5155981989209972
AEP,ATO,0.7680981261741535
AEP,AVB,0.5498482757938881
AEP,AWK,0.6617133574926317
AEP,CAG,0.5026411051411102
AEP,CL,0.40884003621901405
AEP,CMS,0.8950298546774027
AEP,CNP,0.8012681246766928
AEP,CPB,0.50567442977916
AEP,CPT,0.40238732003724575
AEP,D,0.754551367045669
AEP,DAY,-0.488255543809074
AEP,DOC,0.4162487227361015
AEP,DTE,0.8717586484871932
AEP,DUK,0.8120216496083806
AEP,ED,0.8250546109609326
AEP,EIX,0.7334350425405205
AEP,EQIX,0.46204112015413223
AEP,EQR,0.4286757224798102
