ticker1,ticker2,Correlation,n,pval,Source_Cluster,Target_Cluster,Edge_Type
A,APD,0.47233303058724113,61,0.00013878257138691651,0,0,Internal
A,AZO,-0.4579817029704671,61,0.00023372425680517008,0,4,External
A,BAX,0.5355723975106613,61,1.0363851178058994e-05,0,0,Internal
A,BDX,0.4826534350620361,61,9.402635779108106e-05,0,0,Internal
A,CHD,0.42577145674298744,61,0.0006948584521402935,0,0,Internal
A,CMG,-0.41951094659179755,61,0.0008483427576738342,0,3,External
A,CPRT,-0.4186441777097824,61,0.0008718485648044376,0,4,External
A,CVS,0.4054477829085391,61,0.0013101270329781511,0,0,Internal
A,DIS,-0.4224553977453071,61,0.0007727041654677283,0,3,External
A,DRI,-0.590288436674652,61,6.907431693834421e-07,0,3,External
A,FICO,-0.4668208038120348,61,0.00017000635675345281,0,3,External
A,GIS,0.40319610243681653,61,0.0014021168135846555,0,0,Internal
A,HCA,-0.44279678997713734,61,0.00039591747720752905,0,3,External
A,HD,-0.4653486869817232,61,0.00017936996051942503,0,3,External
A,HIG,-0.5763916330463925,61,1.4399275277028675e-06,0,3,External
A,IFF,0.4382059053032606,61,0.00046210139952036295,0,0,Internal
A,IP,0.5361706064833467,61,1.0086868274308687e-05,0,0,Internal
A,IT,-0.4783032875481469,61,0.00011096290959506223,0,3,External
A,LOW,-0.465362038669692,61,0.00017928295491798958,0,3,External
A,LW,-0.42839200791095894,61,0.0006384386798082883,0,3,External
A,MCD,-0.4474494568922251,61,0.0003377522960037966,0,4,External
A,MCK,0.44304451991326577,61,0.0003926044285895632,0,0,Internal
A,NDSN,-0.4275120909752368,61,0.0006569026106238143,0,4,External
A,NOC,0.44969749797137104,61,0.00031253745247077926,0,0,Internal
A,NVR,-0.48104077155553787,61,0.0001000062820993295,0,4,External
A,NXPI,-0.42951170801000926,61,0.0006156231647038219,0,3,External
A,O,-0.45636767952523805,61,0.0002474819027453992,0,3,External
A,PGR,0.41222877905805266,61,0.001064930492543408,0,0,Internal
A,PKG,0.5872701279629127,61,8.125904988173232e-07,0,0,Internal
A,ROST,-0.4051915327308956,61,0.0013203150777002658,0,4,External
A,RVTY,0.42001559319126575,61,0.0008349223673421812,0,3,External
A,SBUX,-0.44331038267780204,61,0.0003890769518830409,0,3,External
A,SHW,-0.5108349120784704,61,3.0409522658127325e-05,0,3,External
A,SPG,-0.5439587609231655,61,7.055370100000635e-06,0,3,External
