ticker1,ticker2,Correlation,n,pval,Source_Cluster,Target_Cluster,Edge_Type
A,BDX,0.42463063703331644,64,0.000523145227490458,0,0,Internal
A,DHR,0.4721724158574988,64,9.347730302606042e-05,0,0,Internal
A,LH,0.408178274688459,64,0.000897428213037035,0,0,Internal
A,MTD,0.610052689929123,64,1.1103827597886898e-07,0,0,Internal
A,RVTY,0.4016222498563028,64,0.0011044252095985853,0,0,Internal
A,TMO,0.42056936336530254,64,0.0005992197681457654,0,0,Internal
AAPL,ABBV,-0.40940380644185087,64,0.0008628737882665705,0,2,External
AAPL,AFL,-0.5296329792348761,64,8.06394008708031e-06,0,3,External
AAPL,AIG,-0.5002811852163571,64,2.978478257162291e-05,0,3,External
AAPL,AMP,-0.5260153614552321,64,9.535845840791794e-06,0,3,External
AAPL,AMZN,0.6076174956881519,64,1.2867399624898765e-07,0,0,Internal
AAPL,APA,-0.5137840966558234,64,1.657497829983088e-05,0,3,External
AAPL,AXP,-0.4887434722308142,64,4.821020084364151e-05,0,3,External
AAPL,BAC,-0.41524811469143336,64,0.0007140628443293291,0,3,External
AAPL,BEN,-0.4030138356959165,64,0.0010571969936511991,0,4,External
AAPL,BK,-0.5415562497947632,64,4.576546776046998e-06,0,3,External
AAPL,BKNG,-0.4008195152282584,64,0.001132525841802955,0,3,External
AAPL,BKR,-0.4288278279157495,64,0.00045384372278264515,0,3,External
AAPL,BRK-B,-0.4729182277482035,64,9.079841914093177e-05,0,3,External
AAPL,BXP,-0.4530811183281258,64,0.000192422237560657,0,3,External
AAPL,CAT,-0.4421896549250506,64,0.00028513096263169596,0,4,External
AAPL,CCL,-0.45763371100654554,64,0.00016261173424166164,0,3,External
AAPL,CF,-0.5716681505185419,64,9.895465349412e-07,0,4,External
AAPL,CFG,-0.43003766781894864,64,0.0004354801309166465,0,3,External
AAPL,COF,-0.429822255235148,64,0.0004386994567388874,0,3,External
AAPL,COP,-0.5096805129411763,64,1.9858777637404054e-05,0,3,External
AAPL,COR,-0.416932633642142,64,0.000675716763253406,0,2,External
AAPL,CPAY,-0.4439445678403001,64,0.00026786182214002825,0,3,External
AAPL,CVX,-0.548804756948081,64,3.2086433362386792e-06,0,3,External
AAPL,DAL,-0.4628355375738857,64,0.0001337699761714405,0,3,External
AAPL,DD,-0.43196543403292265,64,0.0004076126290790661,0,4,External
AAPL,DOV,-0.4346921942318958,64,0.0003709636835155881,0,4,External
AAPL,DOW,-0.47334679904585647,64,8.929119809736013e-05,0,4,External
AAPL,DVN,-0.5590316752312714,64,1.9164686155749973e-06,0,3,External
AAPL,ECL,-0.4827575693482232,64,6.147859263244825e-05,0,3,External
AAPL,EG,-0.4126212987166608,64,0.0007778045614875831,0,3,External
AAPL,EIX,-0.4464961894197318,64,0.0002444537884938122,0,4,External
AAPL,EMR,-0.5777731805445036,64,7.118837976249541e-07,0,4,External
AAPL,EOG,-0.604589080455591,64,1.5429724101351253e-07,0,3,External
AAPL,ETR,-0.44984843785089945,64,0.00021654369222216807,0,2,External
AAPL,FANG,-0.5276393270022126,64,8.846613442429383e-06,0,3,External
AAPL,FIS,-0.43269314330133524,64,0.00039752236317620746,0,3,External
AAPL,FITB,-0.45927351710056735,64,0.00015295670704987225,0,3,External
AAPL,FRT,-0.40508974553060917,64,0.0009901247422751263,0,3,External
AAPL,FTV,-0.5146023504226789,64,1.5983749364900833e-05,0,4,External
AAPL,GD,-0.5757921465315979,64,7.927524394707812e-07,0,3,External
AAPL,GE,-0.5052915817966095,64,2.40324944809112e-05,0,3,External
AAPL,GL,-0.5535730414707227,64,2.528651806071937e-06,0,3,External
AAPL,GLW,-0.41427079741112893,64,0.0007372035133049476,0,4,External
AAPL,GPN,-0.5528509768353564,64,2.622132389683088e-06,0,3,External
AAPL,HAL,-0.46556809698172685,64,0.000120578058411449,0,3,External
AAPL,HBAN,-0.45983473188224416,64,0.0001497751004564728,0,3,External
AAPL,HCA,-0.4893899387250696,64,4.6948104103342285e-05,0,4,External
AAPL,HII,-0.5082541256047212,64,2.1135010606913887e-05,0,4,External
AAPL,HLT,-0.5035676713431855,64,2.588387702563755e-05,0,3,External
AAPL,HON,-0.5518374948043371,64,2.758804358767413e-06,0,4,External
AAPL,HPE,-0.5051569388077555,64,2.4172547595115406e-05,0,4,External
AAPL,HST,-0.4912954571328005,64,4.340344119505793e-05,0,3,External
AAPL,HUBB,-0.41909119492749475,64,0.0006293102978312587,0,4,External
AAPL,HWM,-0.5276561355381216,64,8.839728707921814e-06,0,3,External
AAPL,IBM,-0.43351712366635314,64,0.000386372234815169,0,4,External
AAPL,IDXX,0.535439319377453,64,6.136443248671239e-06,0,0,Internal
AAPL,IR,-0.45520411336581756,64,0.00017794783912537324,0,4,External
AAPL,ITW,-0.41065525669776404,64,0.0008288341363865466,0,4,External
AAPL,JPM,-0.46796441698687874,64,0.00011000493388295641,0,3,External
AAPL,KEY,-0.43786268085102503,64,0.00033214183477460447,0,3,External
AAPL,KO,-0.4410313294907874,64,0.0002970802352586454,0,3,External
AAPL,L,-0.47641028305961924,64,7.917038968196386e-05,0,3,External
AAPL,LDOS,-0.5238577941368583,64,1.0529032641902394e-05,0,3,External
AAPL,LHX,-0.4602865994241952,64,0.00014725766485941525,0,2,External
AAPL,LUV,-0.41622375157873004,64,0.0006916201994329379,0,3,External
AAPL,LW,-0.5092540366740665,64,2.0232655546399884e-05,0,3,External
AAPL,LYB,-0.4287214517981513,64,0.0004554915826026534,0,4,External
AAPL,LYV,-0.4228675312897101,64,0.0005550224143459094,0,3,External
AAPL,MAR,-0.49178543514461676,64,4.253286811993386e-05,0,3,External
AAPL,MCK,-0.4486904952001502,64,0.0002258363737897148,0,4,External
AAPL,MDT,-0.47260048897204593,64,9.193094287723223e-05,0,3,External
AAPL,MET,-0.5250319415754874,64,9.977195105336136e-06,0,3,External
AAPL,META,0.4691326219686775,64,0.00010516595248266381,0,0,Internal
AAPL,MHK,-0.4743859876676825,64,8.573168738990689e-05,0,4,External
AAPL,MMM,-0.42993653200842885,64,0.00043698891120690184,0,4,External
