Cumulative_Return,Volatility,Sharpe_Ratio,Max_Drawdown,portfolio_type
-0.1304209810183441,0.2641297651520929,-0.12930323349662695,-0.16016645001157692,min_eigenvector
-0.13335067411446277,0.2574571532922025,-0.13648859138929534,-0.16479620714399534,max_eigenvector
-0.11711704463500516,0.2588329892748294,-0.11703459833087868,-0.18712233628750274,weighted_sector
-0.15892630371643812,0.24477425492814103,-0.17611706786293768,-0.18936898026417204,random
-0.20103907789423137,0.3212702849713649,-0.1714379491703071,-0.23808412050470495,random
-0.08647392980846302,0.2546387419797105,-0.0844380266258737,-0.14277001510457443,random
-0.16382127568457683,0.27860333706778717,-0.15820571407972284,-0.18553008843224827,random
-0.12669578257329372,0.23745646064088602,-0.14091633303567558,-0.1488939777380478,random
-0.15011697712815042,0.2501997374707953,-0.16116358408016754,-0.1870844502389769,random
-0.1226846580587625,0.2606359854605045,-0.1224316972797804,-0.17219364314560004,random
-0.21013225083846876,0.2744663184665795,-0.21468113674327666,-0.23287846854224048,random
-0.14638791127311868,0.24702933547541697,-0.15883865215940945,-0.17916606386440714,random
-0.16568833838134311,0.2867723471379915,-0.15521648081017053,-0.1767796600564422,random
-0.07951262871371556,0.22744585960058805,-0.08765674279344703,-0.14676445437757368,random
-0.1394332987781376,0.27135836175781186,-0.13539370562358977,-0.1673792087188447,random
-0.15067476043802508,0.2779215002744152,-0.14406221815908415,-0.18838647166894462,random
-0.1348808432915113,0.2694886845170516,-0.13134753406653163,-0.17001618329068102,random
-0.07805183221093126,0.22568388888351482,-0.08662053025848752,-0.14273679614147217,random
-0.17131094149505077,0.29677486424981314,-0.15526993926059193,-0.20683071300421207,random
-0.13481372127305702,0.25121659646961364,-0.14201034643411628,-0.1611843003194593,random
-0.10684851760525027,0.2508166762199569,-0.10932594297642946,-0.16461961875964048,random
-0.14664801061919064,0.27246825721282264,-0.14278425639360423,-0.18733160340748956,random
-0.15969837123922614,0.28633654706725953,-0.14899852183797593,-0.1830978495952017,random
-0.1226628619928104,0.24463230350498213,-0.131442031767927,-0.1717594825872707,random
-0.15122742976498627,0.30639532906528866,-0.12953331937982604,-0.18903905004962207,random
-0.1281213583182681,0.24948303970881142,-0.13508574934561068,-0.16876924403176374,random
-0.14733244889803643,0.3178577414801874,-0.12040504569469983,-0.19868126600938119,random
-0.1158674802796007,0.3044518659840468,-0.09567018812664704,-0.14405963350714568,random
-0.14189789098016037,0.26725329196996994,-0.14051342556821797,-0.1858402665197565,random
-0.14420261853765226,0.2840853515643691,-0.1336032340167723,-0.20552949280416433,random
-0.13193183750558402,0.2643167518533069,-0.1309010364847923,-0.17385976540462122,random
-0.1254310300978304,0.2534499806779336,-0.1295757433986881,-0.1659456414781889,random
-0.17430343654624414,0.2524709256722934,-0.18924981175499572,-0.2070018039783258,random
-0.15470914274108805,0.28164553861560526,-0.14632325037834035,-0.1854805047616631,random
-0.1508687935481715,0.24568122292542616,-0.16534376622698715,-0.18331132293724584,random
-0.1316761661362139,0.2745523040207737,-0.12510689479696918,-0.17183482032679376,random
