source,target,weight
A,DHR,0.5805462540056426
A,MMC,0.44810077709357277
A,MSCI,0.42616767030260433
A,MTD,0.6732235257018426
A,TECH,0.44289659783196367
A,TMO,0.5212388807885521
A,WAT,0.6812187499261555
A,WST,0.40772063498688993
AAPL,BIIB,-0.4308556604206524
AAPL,BSX,-0.4118412330811931
AAPL,BXP,-0.4053914605588319
AAPL,CPT,-0.41338889350309954
AAPL,GS,-0.429082594179017
AAPL,MAA,-0.4117398535714744
AAPL,ULTA,-0.4042151304845613
ABBV,ABT,0.4364494630401743
ABBV,AMGN,0.5014412527384131
ABBV,AMZN,-0.5193811001446592
ABBV,BMY,0.48692967486633576
ABBV,CHD,0.4176968508462227
ABBV,CMCSA,0.4302694200022917
ABBV,GILD,0.4325944599498982
ABBV,GWW,-0.508535037182837
ABBV,HUM,0.40869483164461523
ABBV,JNJ,0.5089591261449425
ABBV,LLY,0.523345099926807
ABBV,MRK,0.5619757753085571
ABBV,PG,0.41073773555388904
ABBV,SW,-0.5227441802674822
ABBV,UNH,0.4188498685381199
ABBV,VRTX,0.48039053191573033
ABT,AMZN,-0.4393746798972255
ABT,BDX,0.5176429916147878
ABT,CL,0.4042669227162889
ABT,COO,0.50012061436611
ABT,CVX,-0.43468093073690967
ABT,DGX,0.4814572908310516
ABT,DHR,0.4767591388081742
ABT,ETN,0.4077453666206106
ABT,EW,0.5131072257551883
ABT,FISV,0.401742325821252
ABT,HOLX,0.4850406059899135
ABT,MDT,0.45921907596369416
ABT,MOS,-0.41029996177690764
ABT,PM,0.4193509943085658
ABT,SYK,0.48069564506965795
ABT,TMO,0.44121545892569314
ABT,UNH,0.4116326744996706
ABT,WAT,0.41676811176223033
ACGL,AFL,0.42438867000794644
ACGL,AIG,0.6428885761113845
ACGL,AJG,0.41746974597708886
ACGL,ALL,0.5047884484980296
ACGL,AXP,0.40341759158258766
ACGL,BG,0.41007117947673977
ACGL,BRK-B,0.5096368568733968
ACGL,CB,0.857718317028701
ACGL,CF,0.4132512869236701
ACGL,CINF,0.5372864994039617
ACGL,COST,-0.4161212925552459
ACGL,DD,0.40716719768529375
ACGL,DVN,0.40419338041034386
ACGL,EG,0.8419615006090677
ACGL,FCX,0.4189604337536244
ACGL,GL,0.45134456350753877
ACGL,HAL,0.4065230575516297
ACGL,HIG,0.7659496212061991
ACGL,IR,0.4171769698410245
ACGL,JPM,0.45004537699874336
ACGL,KMI,0.43859303678562805
ACGL,L,0.7727382700689572
ACGL,LIN,0.4771620454396251
ACGL,LYB,0.436209940875052
ACGL,MET,0.5544289610217187
ACGL,MOS,0.4156404790828459
ACGL,PGR,0.4295069605006626
ACGL,PNC,0.5310520532017122
ACGL,PRU,0.4408790436996514
ACGL,TRV,0.796065808793614
ACGL,TXN,-0.405567530483649
ACGL,WRB,0.774279666948879
ACN,ADP,0.4751801042130296
ACN,AVY,0.42762291780539247
ACN,DLR,0.4435861252616547
ACN,HON,0.407597622541608
ACN,MAA,0.449886506949502
ACN,MMC,0.4248036777518457
ACN,NCLH,-0.4320845829723846
ACN,WM,0.4451378703254579
ADBE,ALL,-0.4165749199981465
ADBE,ANET,0.41468501608436414
ADBE,CI,-0.40127663574027556
ADBE,CRM,0.4127835705403499
ADBE,ELV,-0.41153981149160884
ADBE,HUM,-0.6800931374028123
ADBE,JPM,-0.40245279877961815
ADBE,TFC,-0.4220786484544858
ADBE,UNH,-0.45535097514544487
ADBE,WFC,-0.40107606098560145
ADBE,WST,0.42110794602406715
ADBE,WYNN,-0.4041490163176663
ADI,AMAT,0.7158217011841487
ADI,AMD,0.43490574895832673
ADI,AVGO,0.5524252826848417
ADI,KLAC,0.6204892651074964
ADI,LRCX,0.6444586616516748
ADI,MCHP,0.7521030329053668
ADI,MPWR,0.544352066745338
ADI,MU,0.44591499124619394
ADI,NTAP,0.42868726102275373
ADI,NVDA,0.5296168507779
ADI,NXPI,0.6904524542148076
ADI,ON,0.6372568954148
ADI,PGR,-0.47223447912466443
ADI,QCOM,0.5572524249131919
ADI,STX,0.4112312747715767
ADI,SWKS,0.5867164401221624
ADI,TEL,0.40498135953169956
ADI,TER,0.5484093175323187
ADI,TRV,-0.4065617968061431
ADI,TXN,0.7717656064416533
ADM,AON,-0.41742764385905207
ADM,BG,0.7587946408133165
ADM,CAT,0.5452146618112466
ADM,CF,0.44478737247678957
ADM,COP,0.5161973728100805
ADM,CTVA,0.5083801247594734
ADM,CVX,0.4815316208898002
ADM,DE,0.5442672300901477
ADM,DOW,0.4464178118522676
ADM,DVN,0.4059847930961341
ADM,EOG,0.43450889936308396
ADM,EQT,0.4674745879168347
ADM,FANG,0.44436723648633647
ADM,FCX,0.5249043741022585
ADM,FICO,-0.41167157712170527
ADM,HAL,0.4523719550662172
ADM,MCO,-0.43494453698641483
ADM,MO,0.40956610550742484
ADM,MOS,0.5016167962704762
ADM,PAYC,-0.41062185429326076
ADM,PRU,0.44754985440210265
ADM,PSX,0.43781893914051856
ADM,SLB,0.5297929903125141
ADM,TRGP,0.4981913070472409
ADM,VLO,0.41519349492983343
ADM,XOM,0.47404921751707946
ADP,APH,0.46431670876436326
ADP,COF,-0.4555002004013086
ADP,CSGP,0.4367946681740241
ADP,GRMN,-0.5682323983167674
ADP,MSFT,0.4838291719113254
ADP,PAYX,0.6085194475371816
ADP,TDY,-0.5164589961193284
ADP,WM,0.41120617859655284
ADSK,APH,0.4119957442314227
ADSK,AXON,0.48832353667771083
ADSK,CL,-0.4090242552603175
ADSK,CPB,-0.444266184609167
ADSK,D,-0.4060059060556445
ADSK,DAY,0.4973985830018849
ADSK,DUK,-0.42663362046187864
ADSK,ELV,-0.47825112875367004
ADSK,ETR,-0.4017368774647853
ADSK,EXPD,0.4315077701668712
ADSK,HUM,-0.4067458547022026
ADSK,INTU,0.41546184833796324
ADSK,MO,-0.4003853844928341
ADSK,MRK,-0.5330949298505835
ADSK,NDAQ,0.4417956002411742
ADSK,NOW,0.4004098151338004
ADSK,PAYC,0.46655870326774207
ADSK,PTC,0.5350952731417182
ADSK,TRMB,0.4202028570184724
ADSK,TYL,0.57274256841509
ADSK,UNH,-0.40614059883003567
ADSK,WEC,-0.42349974631910114
AEE,AEP,0.8955491981422741
AEE,AMAT,-0.42745376215567893
AEE,AMT,0.5344302000215888
AEE,ATO,0.8559791872689005
AEE,AWK,0.7474594354374914
AEE,BF-B,0.5006107741970449
AEE,CCI,0.5975138948573798
AEE,CL,0.5466653463602743
AEE,CMS,0.9231310809922219
AEE,CNP,0.8892890887555752
AEE,COR,0.41920460307998486
AEE,CPB,0.470671378282342
AEE,CRM,-0.42277887069051373
AEE,D,0.8340414905680075
AEE,DAY,-0.45304478755010985
AEE,DOC,0.4943336509260712
AEE,DTE,0.9137864848885126
AEE,DUK,0.8798381769341198
AEE,ED,0.922211371316965
AEE,EIX,0.6924413678304306
AEE,ES,0.8972596057532063
AEE,ESS,0.4047407745156231
AEE,ETR,0.8492777366971662
AEE,EVRG,0.8878171611765768
AEE,EXC,0.8053536615522882
AEE,FE,0.8332465841868005
AEE,GD,0.5178910077846612
AEE,GOOG,-0.4540185136298405
AEE,GOOGL,-0.44515960358814893
AEE,HII,0.4006607202413318
AEE,HON,0.4622322145363153
AEE,HSY,0.6630151519991256
AEE,K,0.4700096606345641
AEE,KDP,0.47447188378054855
AEE,KMB,0.49913238662381904
AEE,KO,0.6724634445665468
AEE,LDOS,0.45272570852971994
AEE,LHX,0.5651675581447898
AEE,LMT,0.583308426114496
AEE,LNT,0.9039477113547253
AEE,LULU,-0.45994690661636634
AEE,MCD,0.4986694886931745
AEE,MDLZ,0.5890232514528306
AEE,META,-0.5349591110566341
AEE,MU,-0.5199173092171893
AEE,NEE,0.5741483254348946
AEE,NI,0.8789597627711069
AEE,NOC,0.44144869945653065
AEE,NVDA,-0.4910025377509914
AEE,O,0.6373755851352639
AEE,PAYC,-0.4528416788562502
AEE,PEG,0.8450798266292087
AEE,PEP,0.573194011073128
AEE,PNW,0.815204147616581
AEE,PPL,0.8516322557679856
AEE,PYPL,-0.41944738068494225
AEE,RSG,0.5292012344236271
AEE,SBAC,0.5391986053778832
AEE,SJM,0.43234473521211053
AEE,SO,0.8778002531506931
AEE,SRE,0.8008796280295454
AEE,SWKS,-0.4083620693906514
AEE,VTR,0.4657513394751236
AEE,WEC,0.8955179264867038
AEE,WELL,0.42489310716572776
AEE,WM,0.48476330016152824
AEE,XEL,0.8995918137690108
AEE,XYZ,-0.5110520244358356
AEP,AMT,0.494725800403966
AEP,ATO,0.7771481615713405
AEP,AWK,0.7958290398177381
AEP,BDX,0.4997229223306231
AEP,BF-B,0.44974419410880156
AEP,CCI,0.521362663918104
AEP,CL,0.6512089769613816
AEP,CMS,0.9263408708743418
AEP,CNP,0.8424214126093125
